Id,SalePrice
1461,119826.73273407905
1462,131073.01473993174
1463,181473.42551536774
1464,201843.6304348649
1465,194378.52029090122
1466,171815.56587048987
1467,179946.30994137388
1468,164841.7070481637
1469,192809.9541604286
1470,120522.13838654743
1471,175177.35354551024
1472,99274.52535995012
1473,96407.89533037148
1474,144101.71147164545
1475,119980.57974624644
1476,359440.8968657458
1477,248514.4232284819
1478,289523.185604924
1479,282393.09969751455
1480,544560.4068703215
1481,331220.5914602267
1482,209235.02101837166
1483,172757.97969185718
1484,161843.934343866
1485,185145.4395310654
1486,192440.66537142041
1487,329080.21694770805
1488,235174.111986901
1489,196179.50437959307
1490,248755.63377483687
1491,191448.90731364873
1492,88345.83842609997
1493,175399.82935447738
1494,284884.17865927186
1495,284885.8672966287
1496,234856.99846228742
1497,178130.77152622413
1498,182400.50196677746
1499,163761.06044779276
1500,160565.99600764422
1501,178603.0539600366
1502,149262.60957813673
1503,303479.9265585953
1504,245245.6688652503
1505,232607.1124048461
1506,193061.60941445094
1507,260512.24295516708
1508,202662.5803606726
1509,157861.3037604616
1510,147569.0243882591
1511,164467.42687033198
1512,174196.69385176204
1513,147640.65018276568
1514,157633.7174811356
1515,196951.1814626713
1516,151907.2423417345
1517,168639.86723020277
1518,130614.94096524808
1519,211491.98739753247
1520,129909.29485425072
1521,133743.77306402524
1522,176894.25937193172
1523,115023.06855356053
1524,126223.973571317
1525,122340.4773318763
1526,110710.3669011152
1527,107097.74816239282
1528,138400.8833214007
1529,159321.72605174955
1530,204783.57279266784
1531,105686.90820591543
1532,93231.25583291444
1533,151016.12049991655
1534,118313.14805623917
1535,145000.95461360205
1536,107040.18830119261
1537,57720.75796413156
1538,147076.23632761693
1539,191838.57005951536
1540,86274.24410594757
1541,142946.32506756185
1542,146348.51816620224
1543,192458.78601547424
1544,84079.0007933857
1545,117759.06213047472
1546,134656.9047613942
1547,133029.78524268963
1548,137418.40692955707
1549,122500.79847852129
1550,132563.12768115776
1551,101872.70206018136
1552,140442.41020713488
1553,143592.92400919207
1554,125602.84287615554
1555,163733.71807681903
1556,81882.36831418489
1557,103286.21417150885
1558,103833.92047647844
1559,62697.29141089254
1560,125172.30225973562
1561,120314.26633599083
1562,134749.8081056957
1563,125855.74595379522
1564,158181.06786875802
1565,145621.3930479655
1566,236811.19900344583
1567,79552.45516102256
1568,242832.0873271709
1569,136765.2925866722
1570,132841.41320781392
1571,120955.09118820577
1572,145090.76774422723
1573,237818.91969262535
1574,121788.91101515129
1575,238140.84021076665
1576,242547.7930577951
1577,182441.99779415276
1578,140536.66083582115
1579,146709.6917770992
1580,195423.4572929371
1581,155769.6853461519
1582,127747.17807493504
1583,309357.9188523543
1584,221076.3081567578
1585,140144.73207189376
1586,77534.30505261899
1587,108566.46189087459
1588,156506.09889675168
1589,98012.094919399
1590,136554.0355875275
1591,98107.95213209343
1592,115274.5127779003
1593,120511.61926923289
1594,132655.21520956294
1595,107774.1806872008
1596,221272.92555436955
1597,199342.41775374793
1598,223403.47149562623
1599,168802.45466254168
1600,156853.23777634796
1601,71410.2372547222
1602,117601.24788738391
1603,68411.9312119751
1604,274015.02342577785
1605,238375.99243207427
1606,167695.2419723767
1607,180015.62711185645
1608,215595.10666398026
1609,178001.9274368112
1610,152010.572361916
1611,136148.77126550526
1612,170416.1235516247
1613,168744.89011904513
1614,125126.06977798039
1615,88941.78616767708
1616,78043.18102184
1617,92029.23174120435
1618,139241.34962312193
1619,143153.75693954047
1620,167618.41119660894
1621,132359.27805221736
1622,142783.909158549
1623,256703.14647590445
1624,206506.83127778568
1625,115455.34493527781
1626,167332.0680520906
1627,194392.63400282728
1628,277109.7589821324
1629,176403.66394273218
1630,371374.29876303254
1631,223805.30571474304
1632,236713.53818478915
1633,169026.32320507098
1634,184105.26380770025
1635,171951.3540814062
1636,151157.2867701969
1637,209171.2198347387
1638,173691.2642716156
1639,183438.047551278
1640,249862.51283720124
1641,181970.47008737628
1642,244762.36282287733
1643,211647.4670181179
1644,235625.02716449977
1645,215081.37738195332
1646,155770.17189298623
1647,154553.05049423175
1648,128542.82122142025
1649,141169.52101511304
1650,113983.90032678338
1651,120651.06767923055
1652,99920.23337411854
1653,102120.48165837413
1654,140834.2826923135
1655,136318.9102748977
1656,138849.03540785628
1657,146217.8029202373
1658,142732.33254734753
1659,127555.32378876532
1660,154667.6789758525
1661,460147.43942939246
1662,412988.92395410995
1663,383071.90688268794
1664,559175.4410441634
1665,304974.7827132074
1666,318183.98313082784
1667,391655.48406539956
1668,336932.4021212732
1669,293909.247583852
1670,333973.6769344303
1671,266115.7418907649
1672,447752.14073546894
1673,290547.0413234499
1674,239212.25144456452
1675,197389.15781348097
1676,194048.21361132333
1677,220192.6721563344
1678,497393.5412759525
1679,407832.42485590104
1680,322314.5196735217
1681,237596.01322147268
1682,312252.66003149166
1683,190719.0848221591
1684,171203.48576825962
1685,169101.4248117268
1686,168009.56444103568
1687,168570.77867917612
1688,184055.14449202977
1689,187954.58222208498
1690,193254.48631496148
1691,184576.01133702035
1692,250834.3340781568
1693,164225.66975618352
1694,180923.18053397196
1695,166797.47722314144
1696,274047.5060644816
1697,173375.02814125633
1698,341609.8697905265
1699,317368.31969380524
1700,251882.59859810368
1701,261502.89506998405
1702,238086.7955389893
1703,235230.69999820334
1704,278696.53143158474
1705,230572.93906824128
1706,450538.02434289915
1707,207243.09923187445
1708,200871.70838783478
1709,261767.88559961342
1710,224637.76194315247
1711,269911.96969079686
1712,254478.48166368806
1713,279551.52131886117
1714,224825.46805445425
1715,203207.95865283106
1716,183957.64660321563
1717,175820.6696294159
1718,137326.38086725218
1719,205378.03588591795
1720,226093.00866975175
1721,154769.89344258377
1722,118793.76051407297
1723,149288.26258937435
1724,199405.39916477213
1725,237278.659081102
1726,183470.03641817515
1727,148588.66560588073
1728,164421.6406927268
1729,165398.54396640573
1730,150561.25677382277
1731,112968.33323945962
1732,132265.50625654863
1733,111177.617863732
1734,123937.57320466836
1735,117218.56258954355
1736,105948.46998195382
1737,304383.4758450012
1738,249981.50184337713
1739,247857.46978124484
1740,230593.24162691197
1741,202482.81254932357
1742,167986.78489172872
1743,168682.2656669598
1744,358870.1106215904
1745,209606.80076165783
1746,185889.7981857536
1747,212279.480780769
1748,229372.94488486304
1749,137691.47769533438
1750,121810.57415033816
1751,243360.82586170727
1752,118298.07230971562
1753,148821.02376540218
1754,197856.674546313
1755,162489.08547079045
1756,130168.11602045977
1757,121414.02810604298
1758,144220.24559368193
1759,160462.4567542348
1760,157034.68480915957
1761,145745.86042409032
1762,181378.6746234651
1763,179051.93230484
1764,113327.34721313874
1765,163599.64970684776
1766,197333.23245153634
1767,225179.22465954395
1768,140497.91626868694
1769,166345.67363514574
1770,151281.5189406222
1771,111797.35783248417
1772,129611.82588447348
1773,122809.52918929033
1774,146249.88110150542
1775,139639.16369591004
1776,123008.51520051768
1777,106683.1667921065
1778,138619.012463618
1779,125258.64086537741
1780,166954.3164192576
1781,119680.49685119432
1782,94112.69821763676
1783,137563.25085636295
1784,115664.35997965392
1785,116921.12896155394
1786,157982.42703473353
1787,162545.18968142866
1788,67183.29322369327
1789,93474.19288146251
1790,83383.86554923636
1791,197927.2878035234
1792,156764.12795026507
1793,129285.85784265482
1794,150769.7324573398
1795,137269.28263463764
1796,125905.34292845716
1797,110972.63720039598
1798,116624.50576232931
1799,108494.03221534804
1800,124299.48806193737
1801,127963.20467745276
1802,132973.33294286247
1803,147131.91444927466
1804,133236.97192466902
1805,133487.57626041863
1806,124251.98507783268
1807,124916.47772756468
1808,116074.25040320272
1809,122515.62419436757
1810,140516.3965039158
1811,90594.65923971495
1812,95942.1130769361
1813,128353.89870497723
1814,96428.17840323184
1815,59035.97965569054
1816,96915.92181635764
1817,107561.28060443632
1818,147948.74718851806
1819,139415.54907110496
1820,54436.18237051684
1821,113934.78634331119
1822,149201.04667625093
1823,41993.53273707442
1824,116368.15921505843
1825,146913.4761246534
1826,109287.53594855378
1827,97596.0283714753
1828,129783.22334469421
1829,109028.8651630494
1830,143012.00489231487
1831,143746.93832931557
1832,71702.16111737367
1833,139589.57910014104
1834,119561.85072603516
1835,119044.16844047265
1836,126374.75284697094
1837,86329.79673912554
1838,126171.54113784459
1839,112345.71077300471
1840,136943.5495749039
1841,131943.80309240302
1842,98073.98588481391
1843,130011.72733386421
1844,137341.50375612883
1845,144578.255069821
1846,152529.76137176383
1847,172033.89416132902
1848,59478.564764396826
1849,101557.44848863147
1850,115365.16875178652
1851,148309.40338392928
1852,123620.58824059129
1853,126048.68655363811
1854,164485.3666039454
1855,146709.82498120057
1856,224360.2202656918
1857,129580.39698280598
1858,136493.4600743055
1859,115699.0852291033
1860,142425.99763882495
1861,115724.97485251196
1862,335144.61439672194
1863,317233.3980761382
1864,317262.32947525324
1865,342868.39715103986
1866,325036.12047757127
1867,217177.32629055757
1868,286727.4930388402
1869,203552.28097911063
1870,215939.30678160768
1871,244676.50764155644
1872,169704.88626207956
1873,246254.85888543402
1874,150987.47482489908
1875,196829.11080074852
1876,203559.97544368368
1877,207292.627703964
1878,199638.78292702363
1879,130067.60227268678
1880,128305.11909009179
1881,243028.36240265943
1882,239465.01833392997
1883,182910.1671562235
1884,203584.62590354477
1885,228224.45949887644
1886,280471.8823802681
1887,210665.52494745402
1888,262817.9408988942
1889,170800.10413771585
1890,113503.155250838
1891,120682.82656606358
1892,98658.72379236389
1893,133011.89047930893
1894,121129.02039115198
1895,135160.96149498853
1896,123920.50643018779
1897,114126.00270515578
1898,119488.9802164604
1899,156053.00931600586
1900,156483.24624486218
1901,171315.73950745532
1902,162477.80496292957
1903,226119.29275828245
1904,139416.7416900148
1905,197476.769072362
1906,133556.1485556492
1907,199145.28212222876
1908,111893.9986651828
1909,128494.7231871928
1910,119127.87250427382
1911,222876.1698476578
1912,352837.8325792081
1913,141906.99525297756
1914,57667.02508845209
1915,320229.13347435265
1916,67486.90718302914
1917,229951.3231155952
1918,140864.0442360097
1919,164334.29434826918
1920,155877.41966975178
1921,389576.8808340209
1922,302824.0621016538
1923,229633.72160108335
1924,243573.9041310121
1925,189084.6309800486
1926,385328.9447756279
1927,128470.59011204215
1928,153369.26930798375
1929,122106.91638454361
1930,128867.1344135684
1931,136882.60705520696
1932,135418.61980179863
1933,193859.55864166337
1934,184612.9499016289
1935,170935.29740572482
1936,196973.279730173
1937,179770.81163748764
1938,163180.57516211458
1939,249619.69975744674
1940,190919.30896440154
1941,167578.70498023048
1942,172514.20853909192
1943,218086.31951765687
1944,390798.24512379244
1945,395039.0987736969
1946,132650.92828131982
1947,315125.0862342993
1948,166555.75010117367
1949,247727.83549109625
1950,184795.29136417375
1951,231416.2739927066
1952,205166.79629887093
1953,162756.6276044194
1954,183039.79551579338
1955,133314.09112932015
1956,338786.0678802046
1957,149435.47114998332
1958,289197.46001317905
1959,147938.24594231675
1960,112083.65794497803
1961,126181.7639646813
1962,96685.77915680136
1963,106229.72576549268
1964,105625.40348486614
1965,143566.56130438982
1966,140086.87519999297
1967,286954.38185562607
1968,452397.05530397047
1969,386853.05694138247
1970,431787.89520524844
1971,501770.5534261478
1972,373880.0634898223
1973,268811.5338206339
1974,344337.1008207372
1975,573602.968847669
1976,270151.0792641349
1977,360168.993951826
1978,359945.4724305531
1979,310595.13617350376
1980,211938.65630647243
1981,343203.4621671201
1982,216529.7139706008
1983,199092.76207789476
1984,167094.82055351068
1985,227473.97564191895
1986,208760.34821755136
1987,188933.38578122068
1988,173884.02796740265
1989,191888.7191658052
1990,209697.84140855557
1991,231790.6880738337
1992,217034.10603140388
1993,168823.18711931928
1994,231996.35458076218
1995,186683.18467835846
1996,254314.47946487283
1997,302138.5431220897
1998,312861.0975894569
1999,271904.3206815287
2000,316149.3485982809
2001,281412.0610133073
2002,237860.55923306898
2003,254022.61939000234
2004,281837.0054684748
2005,220144.4843641375
2006,220010.3684152982
2007,245443.30589725357
2008,225121.42670913582
2009,201043.417560627
2010,188846.22553134733
2011,133725.37572981304
2012,170846.30241689086
2013,177053.05359963703
2014,181447.89055475825
2015,197445.35799979346
2016,189174.87147657477
2017,192804.1597104463
2018,117361.95176060556
2019,137151.9524285831
2020,99404.11551133567
2021,98884.96147831995
2022,187803.82511313574
2023,144538.93965176155
2024,283370.9768001403
2025,355022.82803556276
2026,183191.96046871576
2027,164085.31264885515
2028,149143.27129794323
2029,172058.990756084
2030,269769.0575293961
2031,233386.2452831908
2032,246744.28467203755
2033,257262.42535398336
2034,173562.98898928944
2035,229236.37537958653
2036,195967.81361906178
2037,219422.8804656102
2038,328433.03943616303
2039,217949.56906676033
2040,299126.6309683828
2041,315598.68539677624
2042,212436.34215272768
2043,183246.2155722563
2044,166434.15261914826
2045,201752.4701409179
2046,160063.20231372945
2047,140426.77695590284
2048,142515.24539973505
2049,143814.2454575804
2050,166175.11033268855
2051,100846.3721615207
2052,121750.32308117647
2053,145560.63517844377
2054,101538.20341022815
2055,147807.49423628586
2056,141964.94898758986
2057,109139.3569847032
2058,210746.09978006134
2059,131924.12277575047
2060,176866.43840858786
2061,172892.65017570625
2062,128316.40268468871
2063,121530.78583584772
2064,141058.62394280502
2065,107226.21761729718
2066,155857.06348431227
2067,105837.6357913557
2068,148618.10159813828
2069,86117.125306083
2070,117367.08259712106
2071,100359.26855536108
2072,134338.88479615594
2073,125333.22041342885
2074,164155.77770828005
2075,148139.2033987498
2076,115412.85601400187
2077,167807.73479595841
2078,125779.89845740788
2079,126971.921044524
2080,120664.63846826719
2081,127916.23932276349
2082,118195.1545018263
2083,147058.97218734064
2084,114831.6327284487
2085,119784.6253373948
2086,109791.01256512337
2087,122393.83336289799
2088,96771.27636928513
2089,83482.07051653627
2090,125254.54662936591
2091,109601.51990687173
2092,118270.10784825117
2093,110601.14960894489
2094,102075.69016714286
2095,149896.74988487552
2096,82490.23639154884
2097,97150.10000278422
2098,149100.09328699863
2099,63402.6460968982
2100,67434.20331823226
2101,108019.89748718921
2102,119247.00350371188
2103,108099.69176153514
2104,130625.13764381089
2105,131148.49772465203
2106,70552.29445512031
2107,186739.8094090597
2108,116121.09825589006
2109,111892.34995317875
2110,118063.61457061442
2111,128155.75412186496
2112,138938.34962378742
2113,121453.27343394415
2114,126696.18323823337
2115,164069.00448337966
2116,109056.3630316181
2117,149655.5900445062
2118,122701.67747100533
2119,117962.50038950768
2120,112046.01792048333
2121,98622.96868208995
2122,123935.48036757222
2123,82266.04249702125
2124,154977.6451467247
2125,121696.79771395304
2126,150961.09973639075
2127,161925.94523086422
2128,121800.06847390076
2129,89517.14820452654
2130,139623.81843364442
2131,150369.19809203764
2132,106325.59275443453
2133,118357.01456321756
2134,120554.20768209812
2135,97025.58737951156
2136,76666.79303736599
2137,103591.7682207303
2138,128258.37617301034
2139,145909.91528040858
2140,136487.621131528
2141,155304.21209622532
2142,126994.03372906114
2143,149681.6743409392
2144,122202.98346427309
2145,141627.29150517943
2146,172821.0429704286
2147,137417.40538193268
2148,129845.6894196368
2149,141878.93656650823
2150,226833.27412193708
2151,120275.59385537506
2152,162938.78732863738
2153,175066.2806212377
2154,99797.46886585583
2155,135491.62126078538
2156,272659.8755173458
2157,236453.96116528902
2158,241427.80203173024
2159,209708.64565500084
2160,179829.57888450957
2161,234262.07420417856
2162,438934.8132352886
2163,346497.6785673378
2164,241761.4748972959
2165,209167.74175980585
2166,159630.57753068808
2167,226921.68132627636
2168,197538.70668853715
2169,193911.83801589644
2170,203435.1294915523
2171,159026.12542652703
2172,127615.97436410196
2173,181779.28903871196
2174,227430.91522873112
2175,285510.9680590067
2176,313278.68404920667
2177,241822.43128994852
2178,208262.21554000326
2179,139179.8049377257
2180,212984.69362017536
2181,195681.32792279523
2182,224212.84237003987
2183,187831.78903520814
2184,117685.31299065394
2185,122075.01406742244
2186,154546.10266098822
2187,149534.94354719712
2188,151092.6816190228
2189,325684.33439065417
2190,79112.632373224
2191,77210.81057563992
2192,87089.93603949281
2193,110493.29500906999
2194,104718.18509307213
2195,104546.85930964048
2196,100308.18545603583
2197,117716.83311319108
2198,151599.30979216594
2199,189176.06097776716
2200,152560.4361566899
2201,139858.36238954004
2202,220236.0747879722
2203,142555.488954741
2204,187228.94408215975
2205,125373.78149546421
2206,142176.01971975766
2207,224029.87783914965
2208,270471.81878043304
2209,261905.29820773593
2210,121546.37543788049
2211,112671.87309130192
2212,127211.1594497403
2213,105323.65609538187
2214,126938.9117362533
2215,101787.0722783735
2216,150656.2051934807
2217,67709.76108877474
2218,71784.98152381959
2219,68318.92885386491
2220,72272.33316765701
2221,322074.8735452707
2222,296337.4183964812
2223,275336.9409288041
2224,202638.62300267967
2225,121288.01589553585
2226,193105.25667476392
2227,192288.57718653066
2228,263089.7008682794
2229,250360.7010113517
2230,154413.50683337287
2231,209795.55195828303
2232,179672.25639353975
2233,172607.877211854
2234,233628.61248174732
2235,220970.9512047048
2236,255241.95374283934
2237,317957.0341930022
2238,189935.54023308065
2239,105719.75160110169
2240,153805.90532776708
2241,156238.32554587783
2242,119932.27319505597
2243,121272.18864583077
2244,101465.80879561025
2245,102897.8515809678
2246,130077.46360392813
2247,108701.41283159514
2248,124969.97437241078
2249,121808.18996212214
2250,128461.04898475161
2251,102236.5373516844
2252,183903.01760499782
2253,155951.8055361403
2254,176320.82950887352
2255,184840.4647497042
2256,167209.32629770253
2257,216752.0470229126
2258,155279.11148621945
2259,180161.82124739658
2260,151442.37241520133
2261,193372.97797567956
2262,217288.04385891824
2263,396559.143355135
2264,556893.6932386234
2265,160647.4888789196
2266,305559.6076059581
2267,394320.8770401749
2268,428419.22380200797
2269,146417.5380631166
2270,190068.48852432007
2271,211355.93225788302
2272,180582.89293023193
2273,154624.94252092997
2274,182926.51456186667
2275,156726.33008533108
2276,191153.4228059735
2277,183101.91884229792
2278,143580.94203642744
2279,133877.15208422084
2280,110193.9876467506
2281,164155.35393672372
2282,177391.01442868306
2283,106384.85334699038
2284,112956.70852248967
2285,146335.47997871117
2286,124506.50590779768
2287,369116.5316569265
2288,275173.9110173015
2289,377370.3471647649
2290,485884.5474179064
2291,334145.42458187824
2292,443033.6220788912
2293,510375.6274622675
2294,420870.7327512264
2295,507436.6081789436
2296,294871.4560645783
2297,346347.08769295295
2298,346351.52482623275
2299,367142.09107873414
2300,332019.5427935754
2301,307634.0594003582
2302,250866.76010235114
2303,235581.20642844655
2304,244201.75720256876
2305,202715.87822550078
2306,199214.0777947959
2307,202987.36312057747
2308,236206.2343589083
2309,276968.9661059362
2310,205192.60269050527
2311,211752.9147513777
2312,169484.30967538717
2313,169344.45115286257
2314,174362.55976186926
2315,178353.49968674438
2316,196461.8947640753
2317,184832.95735184406
2318,181121.96115062482
2319,185825.09806724446
2320,184011.60575738025
2321,234837.0796564353
2322,182874.782391962
2323,190485.618523619
2324,177058.79567319935
2325,209703.19304717513
2326,173217.71945703245
2327,201730.20661867366
2328,221271.74241329296
2329,193474.6419352754
2330,186340.06634747612
2331,338802.63904735335
2332,404021.64083576953
2333,313100.40261380194
2334,251895.10903088812
2335,267750.8543045463
2336,309930.30272074987
2337,195677.25280058832
2338,262914.6307851341
2339,207802.95063038246
2340,392553.4957796482
2341,218488.41824228317
2342,231312.10718571657
2343,229818.70102937502
2344,213020.41967863234
2345,227811.96553077144
2346,211137.94732202895
2347,201076.0411740232
2348,236802.72720034054
2349,181686.04886795336
2350,309557.5787482383
2351,262892.07027254807
2352,246247.27706590624
2353,254554.00529958203
2354,145470.3960116281
2355,144641.1899880794
2356,146663.8374871834
2357,187321.73014028868
2358,197808.12462205748
2359,127326.52917870689
2360,114780.50935987209
2361,149704.58593555208
2362,270288.8440998142
2363,133650.27454365286
2364,146087.1096305403
2365,213760.39312358797
2366,200003.71752681816
2367,225673.40059218975
2368,226238.515407646
2369,221987.84124358348
2370,167785.40307424805
2371,160249.4641271783
2372,197312.43247434296
2373,285448.583192742
2374,327099.1017025861
2375,244278.49471825777
2376,313504.07077276916
2377,355694.3168585239
2378,150278.2776102022
2379,208594.27357812863
2380,144849.3318454412
2381,175231.61746472845
2382,204242.10262560443
2383,201748.55827995183
2384,243767.18677500926
2385,154494.71532311325
2386,128971.56562712979
2387,128248.26027355866
2388,97195.72728491787
2389,113892.24430012831
2390,147364.1104726881
2391,142643.85758906818
2392,115180.41545550893
2393,170904.19881495662
2394,145575.60033497968
2395,214072.37172305968
2396,135708.96133227416
2397,223126.00809731122
2398,125758.63971134528
2399,70325.94132152773
2400,73894.69467709454
2401,134965.67204754744
2402,131665.7394256206
2403,149006.92901936782
2404,146085.24091883664
2405,161008.2094859318
2406,141449.23469250367
2407,124945.89676902042
2408,139131.04882646812
2409,116663.73609933458
2410,164262.63423543822
2411,112072.45514344548
2412,152812.26522309348
2413,126238.43600104674
2414,163639.04617967398
2415,137800.61550673435
2416,123290.24629677208
2417,133591.9624900742
2418,136278.09284271664
2419,129023.20772795026
2420,117913.83754055528
2421,149524.22595000255
2422,104060.04299398913
2423,108015.42608146092
2424,156306.50276419797
2425,216472.58025213674
2426,124522.56375682513
2427,125124.4075741567
2428,176476.07974853684
2429,110933.35170222596
2430,131490.66287607848
2431,111525.725567707
2432,144704.84306825284
2433,143223.56240073332
2434,136746.65875064957
2435,147343.2962987017
2436,110999.48061941206
2437,104711.14445785029
2438,122905.19898623474
2439,96948.48066544646
2440,124177.41068681228
2441,83688.18804861736
2442,97562.83181218817
2443,122967.97494540722
2444,130964.96149665672
2445,88997.52435567418
2446,137538.14964239995
2447,173271.56266470716
2448,121611.84824725526
2449,115169.55584383362
2450,146899.34242579842
2451,119664.02828018866
2452,192789.08169703817
2453,94287.20380440835
2454,116689.19310428933
2455,109962.00364740277
2456,131402.07033546703
2457,140652.8038933839
2458,131042.91877086126
2459,111768.48079860525
2460,139158.18484142132
2461,126824.73783499634
2462,134101.5668033992
2463,123419.35375373575
2464,181688.15808587236
2465,136387.56099083245
2466,118786.04199930969
2467,122557.5148898664
2468,80463.95211961065
2469,84075.45331853816
2470,196267.90899293975
2471,214248.91331645133
2472,161568.5438856465
2473,119524.4629085256
2474,74842.71611562281
2475,219399.21518743527
2476,115538.80883543527
2477,123093.56140476016
2478,153075.77128021859
2479,103630.25016581247
2480,149676.86122221194
2481,114852.29103347368
2482,124575.34217749366
2483,107021.93332816212
2484,117444.58570839015
2485,125840.40849378132
2486,145314.98792889938
2487,161666.39410939088
2488,164383.71730274236
2489,152259.60791643738
2490,133969.18900706526
2491,89886.06754520579
2492,197720.1535229038
2493,145313.493006258
2494,134043.71023201352
2495,82527.18891782958
2496,239955.55505996058
2497,155315.39937082864
2498,114480.68952688595
2499,82535.34003218956
2500,132889.1892291354
2501,137100.99031825826
2502,139683.3412577047
2503,91603.80152476668
2504,210449.27410394873
2505,231917.46883725654
2506,244696.7456150933
2507,282852.61779045255
2508,243782.37821128682
2509,211135.52400670823
2510,214046.51354373427
2511,173592.96748784385
2512,206413.58851104713
2513,220488.1674557954
2514,251013.00627848096
2515,153744.4298004793
2516,173279.0293645417
2517,153192.38380239886
2518,155420.50785667775
2519,236324.8605120016
2520,215005.39020236325
2521,181795.11989444637
2522,224765.55261894607
2523,116041.95155522272
2524,134496.68240639666
2525,150194.70685567023
2526,138593.5518032488
2527,111577.17860171397
2528,134101.81678662912
2529,143496.62669635128
2530,126812.0693435764
2531,257707.7141797668
2532,227017.50416596432
2533,192848.94097666492
2534,232390.14529991767
2535,295405.7574082221
2536,231198.297014906
2537,239894.48141599502
2538,182456.6742631605
2539,181261.61919861753
2540,180781.20332514873
2541,179670.00805347878
2542,161769.55649842805
2543,118359.05065849141
2544,124149.3189520244
2545,126237.63440718994
2546,126626.3033359754
2547,131623.63895511118
2548,153222.422165966
2549,161263.30245978892
2550,1330929.616963623
2551,138810.52858585294
2552,137191.45161893632
2553,72377.81408454344
2554,85490.13953517521
2555,118471.84056377277
2556,103457.80439873757
2557,107320.21362424013
2558,139878.3741176826
2559,136692.57842893567
2560,156747.01481786976
2561,158558.36880992405
2562,149527.12447269406
2563,158403.39903554186
2564,213122.08533609466
2565,147939.41611582472
2566,165268.60139469217
2567,140525.09792986442
2568,205119.46694047752
2569,230323.47274716914
2570,114724.20117041934
2571,196994.27734764814
2572,148761.08859658905
2573,213727.80485341497
2574,313227.5297431564
2575,131456.91362501026
2576,116751.54555725509
2577,131810.55646901924
2578,82067.20682287798
2579,62336.22262133545
2580,80203.0010685948
2581,100029.14651280349
2582,98389.5461637319
2583,288911.83102643135
2584,169310.64993124106
2585,186473.7226721784
2586,224035.31855836467
2587,202047.25075593096
2588,144940.55065254556
2589,147328.21378594267
2590,197361.61640439884
2591,229666.1673139696
2592,210605.3455016473
2593,245585.5684880594
2594,170913.1773235041
2595,193228.38297060152
2596,282700.9425504497
2597,184226.8580765524
2598,289820.0248333878
2599,323569.62624970096
2600,162932.38307772842
2601,139750.37382688545
2602,83108.78117512612
2603,94094.26211792641
2604,88798.71371877978
2605,79294.27267313022
2606,138860.8421088215
2607,210665.064924446
2608,177995.38266058566
2609,171869.4173972468
2610,102893.4746118642
2611,124828.54056754116
2612,156714.3156847966
2613,129073.03701605159
2614,123877.42669087026
2615,155734.29537786214
2616,143955.51559761618
2617,191289.88602431183
2618,192860.65219691093
2619,198069.0503065819
2620,193684.72788521743
2621,172452.24817700684
2622,181213.6494173588
2623,237011.7806610181
2624,306529.799620003
2625,291230.66765182815
